date,ndvi_mean_wt,ndvi_mean_it,site
2019-06-01,0.4067881155464979,0.4726054005603593,TGC1
2019-06-01,0.4067881155464979,0.4679081008156551,TGC1
2019-06-01,0.4108782279818037,0.4726054005603593,TGC1
2019-06-01,0.4108782279818037,0.4679081008156551,TGC1
2019-06-03,0.433681431713598,0.5136820650850686,TGC1
2019-06-03,0.433681431713598,0.5026942026657528,TGC1
2019-06-03,0.4285819614443594,0.5136820650850686,TGC1
2019-06-03,0.4285819614443594,0.5026942026657528,TGC1
2019-06-11,0.5228983247248842,0.5647310894361254,TGC1
2019-06-15,0.5510550480335048,0.5800950236689819,TGC1
2019-06-15,0.5510550480335048,0.5782122010717206,TGC1
2019-06-15,0.5484429533638456,0.5800950236689819,TGC1
2019-06-15,0.5484429533638456,0.5782122010717206,TGC1
2019-06-16,0.5446704995324364,0.5763234621160247,TGC1
2019-06-16,0.5446704995324364,0.5760455516353139,TGC1
2019-06-16,0.5441317824641446,0.5763234621160247,TGC1
2019-06-16,0.5441317824641446,0.5760455516353139,TGC1
2019-06-18,0.5593027886476505,0.5871954623331405,TGC1
2019-06-18,0.5593027886476505,0.5867726692288296,TGC1
2019-06-18,0.5585382381251549,0.5871954623331405,TGC1
2019-06-18,0.5585382381251549,0.5867726692288296,TGC1
2019-06-20,0.4462881412197061,0.4836341637360923,TGC1
2019-06-20,0.4462881412197061,0.4778231551631061,TGC1
2019-06-20,0.4399715397772649,0.4836341637360923,TGC1
2019-06-20,0.4399715397772649,0.4778231551631061,TGC1
2019-06-26,0.6191389581838552,0.6306590255127409,TGC1
2019-06-26,0.6191389581838552,0.6330774180925596,TGC1
2019-06-26,0.6223632263311704,0.6306590255127409,TGC1
2019-06-26,0.6223632263311704,0.6330774180925596,TGC1
2019-07-08,0.6494523202997438,0.644514810366986,TGC1
2019-07-08,0.6494523202997438,0.6492167971110043,TGC1
2019-07-08,0.6552779557082927,0.644514810366986,TGC1
2019-07-08,0.6552779557082927,0.6492167971110043,TGC1
2019-07-10,0.6722442786160014,0.6564394018719991,TGC1
2019-07-10,0.6722442786160014,0.6600314145485431,TGC1
2019-07-10,0.6769643841942418,0.6564394018719991,TGC1
2019-07-10,0.6769643841942418,0.6600314145485431,TGC1
2019-07-11,0.6325428308097435,0.6343206518272162,TGC1
2019-07-11,0.6325428308097435,0.6344579346545314,TGC1
2019-07-11,0.6327940702572016,0.6343206518272162,TGC1
2019-07-11,0.6327940702572016,0.6344579346545314,TGC1
2019-07-23,0.6131950829590472,0.6123675093545611,TGC1
2019-08-05,0.6735234153281104,0.6644575849027953,TGC1
2019-08-07,0.6721376479601551,0.6628656260981948,TGC1
2019-08-07,0.6721376479601551,0.6701815106304482,TGC1
2019-08-07,0.6814779544188535,0.6628656260981948,TGC1
2019-08-07,0.6814779544188535,0.6701815106304482,TGC1
2019-08-30,0.5517659544982623,0.5452226309561743,TGC1
2019-08-30,0.5517659544982623,0.5435039787684082,TGC1
2019-08-30,0.5498679917065217,0.5452226309561743,TGC1
2019-08-30,0.5498679917065217,0.5435039787684082,TGC1
2020-06-02,0.3717576371361135,0.4671444916394234,TGC1
2020-06-02,0.3717576371361135,0.4640488490018266,TGC1
2020-06-02,0.3746323592731892,0.4671444916394234,TGC1
2020-06-02,0.3746323592731892,0.4640488490018266,TGC1
2020-06-20,0.5578555182307261,0.5936054220823177,TGC1
2020-07-07,0.6604123584916384,0.6555190167150537,TGC1
2020-07-07,0.6604123584916384,0.6580427473582771,TGC1
2020-07-07,0.6636305493146886,0.6555190167150537,TGC1
2020-07-07,0.6636305493146886,0.6580427473582771,TGC1
2020-07-15,0.6677738885016582,0.6724603768238885,TGC1
2020-07-15,0.6677738885016582,0.6728531598752483,TGC1
2020-07-15,0.6681818294921424,0.6724603768238885,TGC1
2020-07-15,0.6681818294921424,0.6728531598752483,TGC1
2020-08-04,0.6622167084464864,0.6647694274529095,TGC1
2020-08-06,0.6611620987862397,0.6463269197469409,TGC1
2020-08-21,0.5368350109361194,0.5294546023276451,TGC1
2020-08-21,0.5368350109361194,0.5291770246613905,TGC1
2020-08-21,0.5362721703225521,0.5294546023276451,TGC1
2020-08-21,0.5362721703225521,0.5291770246613905,TGC1
2021-07-12,0.6714548598005876,0.6590712936271568,TGC1
2021-07-12,0.6714548598005876,0.6617643376944178,TGC1
2021-07-12,0.6750357124585175,0.6590712936271568,TGC1
2021-07-12,0.6750357124585175,0.6617643376944178,TGC1
2021-07-19,0.7005441537834683,0.6763033433571409,TGC1
2021-07-19,0.7005441537834683,0.6765677165874089,TGC1
2021-07-19,0.7007428073880546,0.6763033433571409,TGC1
2021-07-19,0.7007428073880546,0.6765677165874089,TGC1
2021-07-20,0.7014716664400406,0.6878824830036918,TGC1
2021-07-20,0.7014716664400406,0.686604170627049,TGC1
2021-07-20,0.6996550297719708,0.6878824830036918,TGC1
2021-07-20,0.6996550297719708,0.686604170627049,TGC1
2021-08-04,0.7385878958454486,0.7140510746497275,TGC1
2021-08-04,0.7385878958454486,0.7140607799496338,TGC1
2021-08-04,0.738201441784692,0.7140510746497275,TGC1
2021-08-04,0.738201441784692,0.7140607799496338,TGC1
2022-06-05,0.3358675293889391,0.4456269149737972,TGC1
2022-06-19,0.4298355955435511,0.5215532203680763,TGC1
2022-06-20,0.4395135780936291,0.5254642814119171,TGC1
2022-06-20,0.4395135780936291,0.52680568454587,TGC1
2022-06-20,0.4434495239552093,0.5254642814119171,TGC1
2022-06-20,0.4434495239552093,0.52680568454587,TGC1
2022-07-09,0.6863297517787614,0.6819015330930579,TGC1
2022-07-09,0.6863297517787614,0.6758142066171599,TGC1
2022-07-09,0.6787390868361487,0.6819015330930579,TGC1
2022-07-09,0.6787390868361487,0.6758142066171599,TGC1
2022-07-10,0.5169305808619025,0.5365894472024413,TGC1
2022-07-20,0.7159022125820235,0.697510403617554,TGC1
2022-07-20,0.7159022125820235,0.6984795514139861,TGC1
2022-07-20,0.7173467857574842,0.697510403617554,TGC1
2022-07-20,0.7173467857574842,0.6984795514139861,TGC1
2022-08-03,0.7447679987951723,0.7115504693561069,TGC1
2022-08-03,0.7447679987951723,0.7233661619702036,TGC1
2022-08-03,0.7598173506308578,0.7115504693561069,TGC1
2022-08-03,0.7598173506308578,0.7233661619702036,TGC1
2023-08-04,0.7440485930051413,0.7125278729516215,TGC1
2023-08-04,0.7440485930051413,0.7177995415320447,TGC1
2023-08-04,0.7513458593869267,0.7125278729516215,TGC1
2023-08-04,0.7513458593869267,0.7177995415320447,TGC1
2024-06-08,0.3382188922018023,0.4329100333765994,TGC1
2024-06-08,0.3217784552126678,0.4329100333765994,TGC1
2024-06-11,0.3570390544368129,0.4627930380851018,TGC1
2024-06-11,0.3570390544368129,0.460254112630045,TGC1
2024-06-11,0.352077837708158,0.4627930380851018,TGC1
2024-06-11,0.352077837708158,0.460254112630045,TGC1
2024-06-13,0.3892757509890335,0.487951374378195,TGC1
2024-06-13,0.3892757509890335,0.4833725812323886,TGC1
2024-06-13,0.3871881686004205,0.487951374378195,TGC1
2024-06-13,0.3871881686004205,0.4833725812323886,TGC1
2024-06-14,0.4123131680158829,0.505252982453625,TGC1
2024-06-14,0.4123131680158829,0.5049458646462855,TGC1
2024-06-14,0.4081570258013551,0.505252982453625,TGC1
2024-06-14,0.4081570258013551,0.5049458646462855,TGC1
2024-06-19,0.4798069654997097,0.559175860280754,TGC1
2024-06-19,0.4798069654997097,0.5574808487894433,TGC1
2024-06-19,0.4772609148273938,0.559175860280754,TGC1
2024-06-19,0.4772609148273938,0.5574808487894433,TGC1
2024-06-21,0.5092749457534674,0.5676799144776687,TGC1
2024-06-21,0.5092749457534674,0.5689499800746667,TGC1
2024-06-21,0.5106444954019926,0.5676799144776687,TGC1
2024-06-21,0.5106444954019926,0.5689499800746667,TGC1
2024-07-23,0.7501919443164679,0.7086323664379517,TGC1
2024-07-23,0.7501919443164679,0.7127375299953703,TGC1
2024-07-23,0.755880870984766,0.7086323664379517,TGC1
2024-07-23,0.755880870984766,0.7127375299953703,TGC1
2024-07-24,0.7065458542781883,0.68969027275909,TGC1
2024-08-05,0.7583303925626296,0.7124861923905323,TGC1
2024-08-30,0.3955205817820178,0.2922985726685217,TGC1
2025-06-18,0.3181166435149385,0.4377328183068932,TGC1
2025-06-18,0.3181166435149385,0.4418299158115037,TGC1
2025-06-18,0.3202117805954321,0.4377328183068932,TGC1
2025-06-18,0.3202117805954321,0.4418299158115037,TGC1
2025-06-19,0.335817485547386,0.4612201101967692,TGC1
2025-06-19,0.335817485547386,0.455498521468343,TGC1
2025-06-19,0.3327002393081877,0.4612201101967692,TGC1
2025-06-19,0.3327002393081877,0.455498521468343,TGC1
2025-07-01,0.6268347067281909,0.6251777994200022,TGC1
2025-07-03,0.6446018482374857,0.6376716774361835,TGC1
2025-07-03,0.6446018482374857,0.6544497695426625,TGC1
2025-07-03,0.6687708476651768,0.6376716774361835,TGC1
2025-07-03,0.6687708476651768,0.6544497695426625,TGC1
2025-07-04,0.6437532191751728,0.6290560958788142,TGC1
2025-07-04,0.6437532191751728,0.6688237277072604,TGC1
2025-07-04,0.6986746268659362,0.6290560958788142,TGC1
2025-07-04,0.6986746268659362,0.6688237277072604,TGC1
2025-07-06,0.6916130108339418,0.6761875528626254,TGC1
2025-07-06,0.6916130108339418,0.6833050123864566,TGC1
2025-07-06,0.7016403379844552,0.6761875528626254,TGC1
2025-07-06,0.7016403379844552,0.6833050123864566,TGC1
2025-07-31,0.7798733122533256,0.7435529673014224,TGC1
2025-07-31,0.7798733122533256,0.7466078785400367,TGC1
2025-07-31,0.783998233710638,0.7435529673014224,TGC1
2025-07-31,0.783998233710638,0.7466078785400367,TGC1
2025-08-07,0.7704157288717793,0.7305439917304836,TGC1
2025-08-07,0.7704157288717793,0.7314266745292645,TGC1
2025-08-07,0.7715849026913254,0.7305439917304836,TGC1
2025-08-07,0.7715849026913254,0.7314266745292645,TGC1
2019-06-01,0.4178251372411565,0.3812974842640439,TGC3
2019-06-03,0.4549187579502858,0.3978769980111037,TGC3
2019-06-11,0.5379830193709957,0.4578157486350145,TGC3
2019-06-15,0.5614731913841459,0.4817522134456454,TGC3
2019-06-16,0.5592044727866717,0.4740836292253688,TGC3
2019-06-18,0.5672825561613721,0.4845755678911514,TGC3
2019-06-20,0.560328037606053,0.4789560841501341,TGC3
2019-06-26,0.6481005878038757,0.5603861340726121,TGC3
2019-07-08,0.6887031257135847,0.6175348676618131,TGC3
2019-07-10,0.7032890795701094,0.6262322444120519,TGC3
2019-07-11,0.6588388774180804,0.596836245813421,TGC3
2019-08-07,0.6902490451488609,0.6556849837977099,TGC3
2019-08-30,0.5372982795258816,0.5556686407669845,TGC3
2020-06-02,0.3751076904254469,0.3933260771783664,TGC3
2020-07-07,0.7210084010232238,0.6585879547321902,TGC3
2020-07-15,0.6293203388407945,0.4355510101414964,TGC3
2020-08-04,0.7121262150118918,0.6503786856245575,TGC3
2020-08-21,0.5221630349105444,0.4972798455611224,TGC3
2021-06-05,0.328903893735121,0.3449750263506125,TGC3
2021-07-12,0.7134938147062356,0.6477991016199706,TGC3
2021-07-15,0.626150983479466,0.599962653445182,TGC3
2021-07-19,0.7181034613150362,0.6586874437906528,TGC3
2021-07-20,0.746806504987608,0.6712624728711747,TGC3
2021-08-04,0.7476837898909195,0.6778818411195199,TGC3
2022-06-04,0.3415286507954474,0.356537139308843,TGC3
2022-06-19,0.4455960721600203,0.4131491932888122,TGC3
2022-06-20,0.4574493716645127,0.4150792258586045,TGC3
2022-07-09,0.5227930742510627,0.4848832642058685,TGC3
2022-07-10,0.4929336623136636,0.4661205401682054,TGC3
2022-07-20,0.7041036583379148,0.6353025994162705,TGC3
2022-08-03,0.7021424187334878,0.6365255100812085,TGC3
2023-08-04,0.6947299729094938,0.6427253069806836,TGC3
2024-06-08,0.3779809304314549,0.3989311089855792,TGC3
2024-06-11,0.3900576134404528,0.3973754655449324,TGC3
2024-06-13,0.4311183983372433,0.4123858418247322,TGC3
2024-06-14,0.4719565142677598,0.4420976661170998,TGC3
2024-06-19,0.5706598594115286,0.5131023310820798,TGC3
2024-06-21,0.5645905344693148,0.4820432734055553,TGC3
2024-06-24,0.6304672382474032,0.5655795869546755,TGC3
2024-07-23,0.7575922314015817,0.6852193501053987,TGC3
2024-07-24,0.7502956281976192,0.677322325834967,TGC3
2025-06-11,0.2699303814946802,0.3234182738483501,TGC3
2025-06-14,0.3112748126130629,0.3381337442070223,TGC3
2025-06-16,0.3600490272617697,0.3770818152898508,TGC3
2025-06-18,0.4353010829086388,0.4244022548353469,TGC3
2025-06-19,0.4619756892331089,0.4388306054357898,TGC3
2025-07-03,0.6803138468428995,0.624138258791099,TGC3
2025-07-04,0.6369530333995466,0.5860989100150858,TGC3
2025-07-06,0.704808914649472,0.639455582600927,TGC3
2025-07-31,0.7829634621986884,0.7082746900502607,TGC3
2025-08-07,0.7764026683558645,0.7046382032732631,TGC3
2019-06-01,0.4037911358154172,0.3973713864447186,TOOL280-1
2019-06-03,0.430129751912319,0.4122018443635596,TOOL280-1
2019-06-11,0.498206499939502,0.4882972214494753,TOOL280-1
2019-06-15,0.5270486544188789,0.5077594503855429,TOOL280-1
2019-06-16,0.5291709766147973,0.5019714531496182,TOOL280-1
2019-06-18,0.5333422927072983,0.5106866610086299,TOOL280-1
2019-06-20,0.527006129363533,0.4960005183073221,TOOL280-1
2019-06-26,0.603242062425871,0.5690213325669429,TOOL280-1
2019-07-08,0.6399126702493133,0.6063827371101809,TOOL280-1
2019-07-10,0.642322949803862,0.6132000865549168,TOOL280-1
2019-07-11,0.6154315978995117,0.5867065017793923,TOOL280-1
2019-07-23,0.6105869462522208,0.5814603487303481,TOOL280-1
2019-08-07,0.6380361466121958,0.6305658170972842,TOOL280-1
2019-08-30,0.5004986783934819,0.513402182821107,TOOL280-1
2020-06-02,0.3996969717877611,0.4239944179446207,TOOL280-1
2020-06-20,0.608056402094055,0.5832861759627528,TOOL280-1
2020-07-07,0.6693893821604109,0.629173820992465,TOOL280-1
2020-07-15,0.625524700824524,0.6270703875555639,TOOL280-1
2020-08-04,0.6333806617317576,0.6149640927960227,TOOL280-1
2020-08-21,0.4766679020609043,0.4761941062346196,TOOL280-1
2021-06-05,0.328918403545673,0.3641443101831283,TOOL280-1
2021-07-12,0.6793040060449907,0.6482795156749583,TOOL280-1
2021-07-15,0.6920911567860069,0.6744485692018044,TOOL280-1
2021-07-19,0.6654064633659861,0.6634366868669901,TOOL280-1
2021-07-20,0.6860747635913966,0.6712699470464877,TOOL280-1
2021-08-04,0.7088757213262645,0.6842557095373328,TOOL280-1
2022-06-04,0.3477394873085827,0.3805890656596163,TOOL280-1
2022-06-19,0.4510829502997349,0.4516853323708947,TOOL280-1
2022-06-20,0.4662891336746682,0.4618077984319888,TOOL280-1
2022-07-09,0.6062003856432759,0.5819103449928849,TOOL280-1
2022-07-10,0.5891132274387091,0.5647461932294628,TOOL280-1
2022-07-20,0.7009401098725105,0.6569618324820705,TOOL280-1
2022-08-03,0.6866616218902152,0.6471680818413899,TOOL280-1
2023-08-04,0.7172769804556728,0.6740792625341291,TOOL280-1
2024-06-08,0.3795028020380653,0.4026229818323247,TOOL280-1
2024-06-11,0.389925675164971,0.4080368072732364,TOOL280-1
2024-06-13,0.4246839844877746,0.4278048558131222,TOOL280-1
2024-06-14,0.4627977914957391,0.456979503542975,TOOL280-1
